type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc,test-precision,test-recall
scatter,none,3,grid,40,True,5,0.9649969078540506,0.8947368421052632,1.0,0.7894736842105263
scatter,none,3,grid,40,True,10,0.9649969078540506,0.8947368421052632,1.0,0.7894736842105263
scatter,none,3,grid,40,True,15,0.9649969078540506,0.8947368421052632,1.0,0.7894736842105263
scatter,none,3,grid,5,False,5,0.9519944341372912,0.8947368421052632,1.0,0.7894736842105263
scatter,none,3,grid,5,False,10,0.9519944341372912,0.8947368421052632,1.0,0.7894736842105263
scatter,none,3,grid,5,False,15,0.9519944341372912,0.8947368421052632,1.0,0.7894736842105263
scatter,none,3,grid,10,False,5,0.959925788497217,0.9736842105263157,1.0,0.9473684210526315
scatter,none,3,grid,10,False,10,0.959925788497217,0.9736842105263157,1.0,0.9473684210526315
scatter,none,3,grid,10,False,15,0.959925788497217,0.9736842105263157,1.0,0.9473684210526315
scatter,none,3,grid,20,False,5,0.9761904761904763,0.9210526315789473,1.0,0.8421052631578947
scatter,none,3,grid,20,False,10,0.9761904761904763,0.9210526315789473,1.0,0.8421052631578947
scatter,none,3,grid,20,False,15,0.9761904761904763,0.9210526315789473,1.0,0.8421052631578947
scatter,none,3,grid,40,False,5,0.9670377241805813,0.9210526315789473,1.0,0.8421052631578947
scatter,none,3,grid,40,False,10,0.9670377241805813,0.9210526315789473,1.0,0.8421052631578947
scatter,none,3,grid,40,False,15,0.9670377241805813,0.9210526315789473,1.0,0.8421052631578947
scatter,none,5,grid,5,True,5,0.9568336425479282,0.8947368421052632,1.0,0.7894736842105263
scatter,none,5,grid,5,True,10,0.9568336425479282,0.8947368421052632,1.0,0.7894736842105263
scatter,none,5,grid,5,True,15,0.9568336425479282,0.8947368421052632,1.0,0.7894736842105263
scatter,none,5,grid,10,True,5,0.9662028447742733,0.9133603238866397,0.9411764705882353,0.8421052631578947
scatter,none,5,grid,10,True,10,0.9662028447742733,0.9133603238866397,0.9411764705882353,0.8421052631578947
scatter,none,5,grid,10,True,15,0.9662028447742733,0.9133603238866397,0.9411764705882353,0.8421052631578947
scatter,none,5,grid,20,True,5,0.9738404452690167,0.9210526315789473,1.0,0.8421052631578947
scatter,none,5,grid,20,True,10,0.9738404452690167,0.9210526315789473,1.0,0.8421052631578947
scatter,none,5,grid,20,True,15,0.9738404452690167,0.9210526315789473,1.0,0.8421052631578947
scatter,none,5,grid,40,True,5,0.9649969078540506,0.8947368421052632,1.0,0.7894736842105263
scatter,none,5,grid,40,True,10,0.9649969078540506,0.8947368421052632,1.0,0.7894736842105263
scatter,none,5,grid,40,True,15,0.9649969078540506,0.8947368421052632,1.0,0.7894736842105263
scatter,none,5,grid,5,False,5,0.9519944341372912,0.8947368421052632,1.0,0.7894736842105263
scatter,none,5,grid,5,False,10,0.9519944341372912,0.8947368421052632,1.0,0.7894736842105263
scatter,none,5,grid,5,False,15,0.9519944341372912,0.8947368421052632,1.0,0.7894736842105263
scatter,none,5,grid,10,False,5,0.959925788497217,0.9736842105263157,1.0,0.9473684210526315
scatter,none,5,grid,10,False,10,0.959925788497217,0.9736842105263157,1.0,0.9473684210526315
scatter,none,5,grid,10,False,15,0.959925788497217,0.9736842105263157,1.0,0.9473684210526315
scatter,none,5,grid,20,False,5,0.9761904761904763,0.9210526315789473,1.0,0.8421052631578947
scatter,none,5,grid,20,False,10,0.9761904761904763,0.9210526315789473,1.0,0.8421052631578947
scatter,none,5,grid,20,False,15,0.9761904761904763,0.9210526315789473,1.0,0.8421052631578947
scatter,none,5,grid,40,False,5,0.9670377241805813,0.9210526315789473,1.0,0.8421052631578947
scatter,none,5,grid,40,False,10,0.9670377241805813,0.9210526315789473,1.0,0.8421052631578947
scatter,none,5,grid,40,False,15,0.9670377241805813,0.9210526315789473,1.0,0.8421052631578947
spatstat,none,1,grid,5,True,5,0.9568336425479282,0.8947368421052632,1.0,0.7894736842105263
spatstat,none,1,grid,5,True,10,0.9568336425479282,0.8947368421052632,1.0,0.7894736842105263
spatstat,none,1,grid,5,True,15,0.9568336425479282,0.8947368421052632,1.0,0.7894736842105263
spatstat,none,1,grid,10,True,5,0.9662028447742733,0.9133603238866397,0.9411764705882353,0.8421052631578947
spatstat,none,1,grid,10,True,10,0.9662028447742733,0.9133603238866397,0.9411764705882353,0.8421052631578947
spatstat,none,1,grid,10,True,15,0.9662028447742733,0.9133603238866397,0.9411764705882353,0.8421052631578947
spatstat,none,1,grid,20,True,5,0.9738404452690167,0.9210526315789473,1.0,0.8421052631578947
spatstat,none,1,grid,20,True,10,0.9738404452690167,0.9210526315789473,1.0,0.8421052631578947
spatstat,none,1,grid,20,True,15,0.9738404452690167,0.9210526315789473,1.0,0.8421052631578947
spatstat,none,1,grid,40,True,5,0.9649969078540506,0.8947368421052632,1.0,0.7894736842105263
spatstat,none,1,grid,40,True,10,0.9649969078540506,0.8947368421052632,1.0,0.7894736842105263
spatstat,none,1,grid,40,True,15,0.9649969078540506,0.8947368421052632,1.0,0.7894736842105263
spatstat,none,1,grid,5,False,5,0.9519944341372912,0.8947368421052632,1.0,0.7894736842105263
spatstat,none,1,grid,5,False,10,0.9519944341372912,0.8947368421052632,1.0,0.7894736842105263
spatstat,none,1,grid,5,False,15,0.9519944341372912,0.8947368421052632,1.0,0.7894736842105263
spatstat,none,1,grid,10,False,5,0.959925788497217,0.9736842105263157,1.0,0.9473684210526315
spatstat,none,1,grid,10,False,10,0.959925788497217,0.9736842105263157,1.0,0.9473684210526315
spatstat,none,1,grid,10,False,15,0.959925788497217,0.9736842105263157,1.0,0.9473684210526315
spatstat,none,1,grid,20,False,5,0.9761904761904763,0.9210526315789473,1.0,0.8421052631578947
spatstat,none,1,grid,20,False,10,0.9761904761904763,0.9210526315789473,1.0,0.8421052631578947
spatstat,none,1,grid,20,False,15,0.9761904761904763,0.9210526315789473,1.0,0.8421052631578947
spatstat,none,1,grid,40,False,5,0.9670377241805813,0.9210526315789473,1.0,0.8421052631578947
spatstat,none,1,grid,40,False,10,0.9670377241805813,0.9210526315789473,1.0,0.8421052631578947
spatstat,none,1,grid,40,False,15,0.9670377241805813,0.9210526315789473,1.0,0.8421052631578947
spatstat,none,3,grid,5,True,5,0.9568336425479282,0.8947368421052632,1.0,0.7894736842105263
spatstat,none,3,grid,5,True,10,0.9568336425479282,0.8947368421052632,1.0,0.7894736842105263
spatstat,none,3,grid,5,True,15,0.9568336425479282,0.8947368421052632,1.0,0.7894736842105263
spatstat,none,3,grid,10,True,5,0.9662028447742733,0.9133603238866397,0.9411764705882353,0.8421052631578947
spatstat,none,3,grid,10,True,10,0.9662028447742733,0.9133603238866397,0.9411764705882353,0.8421052631578947
spatstat,none,3,grid,10,True,15,0.9662028447742733,0.9133603238866397,0.9411764705882353,0.8421052631578947
spatstat,none,3,grid,20,True,5,0.9738404452690167,0.9210526315789473,1.0,0.8421052631578947
spatstat,none,3,grid,20,True,10,0.9738404452690167,0.9210526315789473,1.0,0.8421052631578947
spatstat,none,3,grid,20,True,15,0.9738404452690167,0.9210526315789473,1.0,0.8421052631578947
